 w1,w2,w3
 2863608, 1775001, 2133216
 2863819, 1774350, 2133172
 2864148, 1774163, 2132893
 2864158, 1774826, 2133270
 2863690, 1774588, 2133308
 2863208, 1775064, 2133054
 2863464, 1774436, 2133181
 2864277, 1775299, 2133009
 2864315, 1773936, 2133042
 2863941, 1774488, 2133128
 2864589, 1775348, 2132890
 2863591, 1774167, 2133031
 2864680, 1774519, 2133138
 2863252, 1773713, 2132889
 2865108, 1774505, 2133213
 2863336, 1775085, 2133124
 2863736, 1774398, 2132857
 2864633, 1774106, 2132951
 2863509, 1773671, 2133204
 2864081, 1774122, 2133135
 2863546, 1774463, 2132993
 2864245, 1774001, 2132914
 2864209, 1775073, 2133286
 2864301, 1773936, 2133069
 2864443, 1774683, 2133139
 2863616, 1773890, 2133320
 2863878, 1774427, 2133420
 2863281, 1774980, 2133082
 2864121, 1774591, 2133384
 2863482, 1774468, 2133325
 2863828, 1773872, 2132929
 2863495, 1774308, 2133421
 2864282, 1775415, 2133241
 2863655, 1775025, 2132994
 2863643, 1774184, 2133160
 2863872, 1774636, 2132971
 2863912, 1774098, 2133035
 2863766, 1774118, 2133230
 2863707, 1774716, 2133207
 2863853, 1775217, 2133315
 2864517, 1774265, 2132922
 2864159, 1774768, 2133104
 2863900, 1773792, 2133209
 2863670, 1774271, 2133044
 2863719, 1774537, 2133151
 2863969, 1774452, 2133190
 2863910, 1774615, 2132938
 2863529, 1774715, 2133181
 2864159, 1774298, 2133035
 2864172, 1774614, 2133172
 2864063, 1774544, 2133100
 2864146, 1775221, 2133091
 2863683, 1774506, 2132843
 2863914, 1774782, 2133049
 2863721, 1774250, 2133284
 2863104, 1775065, 2133220
 2863716, 1774634, 2133209
 2863688, 1774942, 2133098
 2863364, 1774756, 2133097
 2864567, 1774348, 2133001
 2864138, 1775242, 2133095
 2863513, 1774618, 2133078
 2863404, 1774262, 2133038
 2863891, 1774540, 2132945
 2863770, 1774322, 2133135
 2863966, 1774390, 2132907
 2863304, 1774448, 2133272
 2863279, 1774354, 2133129
 2864128, 1774817, 2132914
 2864070, 1774481, 2133428
 2864313, 1774745, 2132980
 2863632, 1774506, 2133213
 2864101, 1775026, 2133530
 2863835, 1774482, 2133225
 2864300, 1774422, 2133253
 2863814, 1774838, 2133166
 2864045, 1774292, 2132898
 2863899, 1774787, 2133179
 2864051, 1774342, 2132942
 2864026, 1774473, 2133115
 2863742, 1775081, 2133189
 2864468, 1774675, 2133054
 2864236, 1774917, 2133286
 2863837, 1774177, 2133051
 2863805, 1774159, 2132852
 2864291, 1774481, 2133304
 2863602, 1773981, 2133160
 2863949, 1774654, 2133271
 2863757, 1775010, 2133186
 2864299, 1774486, 2133100
 2864076, 1774821, 2133125
 2864344, 1775017, 2133044
 2863967, 1774252, 2133128
 2863595, 1773802, 2133162
 2863622, 1774744, 2132879
 2863496, 1774630, 2133146
 2864417, 1775200, 2133071
 2864129, 1774864, 2133091
 2863638, 1774396, 2133169
 2863905, 1774538, 2133083
 2863863, 1774849, 2133213
 2864067, 1773479, 2133090
 2863622, 1774725, 2133026
 2864512, 1774196, 2133194
 2863765, 1773752, 2133211
 2864017, 1774522, 2133085
 2864074, 1774432, 2133201
 2863926, 1775026, 2133060
 2863658, 1774564, 2133231
 2864251, 1773736, 2133026
 2863771, 1774223, 2133036
 2863745, 1774929, 2133199
 2864484, 1774246, 2133168
 2863555, 1774416, 2133116
 2863648, 1774229, 2133081
 2863466, 1774334, 2133108
 2864274, 1774648, 2133031
 2864329, 1774435, 2133047
 2863712, 1774002, 2132845
 2863955, 1773903, 2133059
 2863289, 1775126, 2133176
 2863703, 1774869, 2133225
 2864118, 1774057, 2132950
 2863968, 1774910, 2132820
 2863361, 1774895, 2133023
 2863074, 1773994, 2133006
 2863716, 1774725, 2132940
 2864453, 1773934, 2133131
 -1739153, 1774264, 2132798
 2863763, 1774946, 2133063
 2864119, 1774556, 2133044
 2862871, 1774980, 2133102
 2863699, 1775164, 2133012
 2863749, 1774316, 2162687
 2863526, 1774513, 2132811
 2863602, 1774495, 2133030
 2864355, 1774925, 2132915
 2864331, 1774972, 2133241
 2863901, 1775259, 2133098
 2863497, 1775012, 2133241
 2863946, 1774332, 2133167
 2863967, 1774709, 2132864
 2864005, 1775034, 2132933
 2864385, 1774431, 2132919
 2863078, 1774717, 2133142
 2863826, 1775556, 2133368
 2863668, 1775993, 2133186
 2862678, 1786698, 2132998
 2862591, 1786353, 2133050
 2862944, 1786638, 2132953
 2862863, 1786378, 2133080
 2863168, 1786407, 2133088
 2862914, 1787314, 2133037
 2862789, 1786763, 2133049
 2863414, 1786825, 2132922
 2863095, 1786000, 2133071
 2862770, 1786800, 2132913
 2862326, 1787017, 2132985
 2863037, 1786557, 2133098
 2863116, 1787081, 2133027
 2862951, 1786956, 2133127
 2863254, 1787115, 2132812
 2862917, 1786943, 2132934
 2863032, 1787190, 2133113
 2862856, 1786912, 2133197
 2862907, 1786500, 2132835
 2863157, 1786438, 2133178
 2862469, 1786750, 2132933
 2863118, 1786489, 2133098
 2863337, 1786932, 2133188
 2863173, 1786819, 2132616
 2863557, 1786722, 2133093
 2862577, 1786305, 2132947
 2863197, 1786133, 2132726
 2862984, 1787107, 2133062
 2862981, 1787297, 2133296
 2862289, 1786303, 2133211
 2863652, 1786959, 2133199
 2862743, 1787034, 2132893
 2863147, 1786230, 2133014
 2863090, 1786693, 2133198
 2862614, 1786608, 2133225
 2862766, 1786693, 2133100
 2863523, 1786556, 2132864
 2862888, 1786765, 2133081
 2863056, 1786324, 2133234
 2862803, 1786277, 2133019
 2863467, 1786266, 2133100
 2863004, 1787311, 2132919
 2862477, 1786672, 2133063
 2861903, 1786317, 2132825
 2863042, 1786955, 2133141
 2863288, 1785634, 2133001
 2863118, 1787372, 2132925
 2863153, 1786405, 2133219
 2863084, 1786233, 2133073
 2862599, 1786775, 2132966
 2862827, 1786844, 2132929
 2862688, 1786723, 2133135
 2863268, 1787201, 2133061
 2862739, 1786798, 2132855
 2862889, 1786835, 2132770
 2862542, 1786601, 2132953
 2862604, 1787467, 2132850
 2863319, 1786733, 2133141
 2862007, 1786743, 2132914
 2862747, 1787317, 2133079
 2863195, 1786539, 2132990
 2862374, 1786226, 2133205
 2862807, 1786060, 2133029
 2863423, 1786108, 2132911
 2862357, 1786843, 2133167
 2862629, 1786886, 2132985
 2862549, 1787040, 2132847
 2862469, 1786086, 2133269
 2862687, 1786934, 2133233
 2862451, 1787114, 2133178
 2862765, 1786751, 2132919
 2862820, 1786760, 2132997
 2863379, 1786722, 2133048
 2862201, 1785837, 2133021
 2862786, 1786991, 2132947
 2862254, 1786248, 2133209
 2862986, 1786188, 2133192
 2863169, 1787110, 2133116
 2862929, 1786975, 2133361
 2862808, 1786934, 2133033
 2863064, 1787344, 2132934
 2863344, 1787322, 2132945
 2863042, 1786374, 2133211
 2862305, 1786410, 2132885
 2863252, 1786776, 2133391
 2862268, 1785983, 2132799
 2862616, 1786962, 2132950
 2862492, 1786741, 2133099
 2861925, 1786737, 2133110
 2862609, 1786999, 2132931
 2862559, 1786397, 2133059
 2862857, 1786253, 2133128
 2862490, 1786642, 2132935
 2862704, 1786694, 2133072
 2863016, 1786680, 2132977
 2862144, 1786897, 2132989
 2862854, 1786569, 2133185
 2862727, 1786706, 2133077
 2862177, 1787194, 2132843
 2862531, 1786455, 2132855
 2863399, 1786407, 2133100
 2862811, 1786744, 2133208
 2862572, 1785786, 2132995
 2862874, 1787182, 2132895
 2862955, 1787131, 2132816
 2862628, 1786205, 2133093
 2862453, 1787466, 2133290
 2863385, 1786757, 2132978
 2862925, 1786537, 2133110
 2862392, 1786085, 2133096
 2861909, 1787186, 2132763
 2862963, 1786313, 2132962
 2862547, 1786637, 2133172
 2862553, 1786261, 2133061
 2862632, 1786520, 2133108
 2862584, 1786638, 2133005
 2862834, 1787164, 2133054
 2862549, 1786878, 2133237
 2862626, 1786594, 2133140
 2862992, 1786660, 2132944
 2862800, 1786554, 2132908
 2862507, 1787192, 2133308
 2863236, 1786118, 2132713
 2862346, 1786742, 2133027
 2863121, 1786837, 2132825
 2863021, 1786162, 2132714
 2862515, 1787415, 2132920
 2862421, 1786640, 2133147
 2862117, 1787063, 2133174
 2862493, 1787057, 2133068
 2862657, 1786656, 2133046
 2862144, 1787454, 2133061
 2862409, 1786639, 2133100
 2862295, 1786901, 2133098
 2863259, 1786681, 2132856
 2862320, 1786385, 2132889
 2862479, 1786512, 2132993
 2862820, 1786394, 2132929
 2862693, 1786534, 2132989
 2862166, 1786304, 2132843
 2862536, 1787116, 2132907
 2862981, 1786808, 2132948
 2862723, 1786415, 2133026
 2862478, 1786085, 2132883
 2862237, 1785962, 2133005
 2862447, 1786819, 2133274
 2862547, 1787074, 2133134
 2863058, 1786549, 2132917
 2862377, 1787514, 2132859
 2862075, 1786781, 2133050
 2862311, 1786838, 2132888
 2862275, 1786098, 2133030
 2862594, 1786848, 2133042
 2862643, 1786500, 2133028
 2862811, 1786548, 2133026
 2863514, 1786875, 2132858
 2862548, 1786194, 2133263
 2862392, 1787406, 2132923
 2862309, 1786267, 2132823
 2862980, 1787236, 2133217
 2862473, 1786908, 2133084
 2862633, 1786508, 2133038
 2862525, 1786356, 2132944
 2863137, 1786339, 2132973
 2862698, 1786207, 2133136
 2862113, 1786675, 2133043
 2862000, 1786731, 2133161
 2862720, 1786888, 2132945
 2862306, 1786435, 2133364
 2863313, 1786715, 2133026
 2861957, 1786554, 2132979
 2862966, 1785973, 2133149
 2862572, 1786607, 2133209
 2862208, 1787007, 2132984
 2862194, 1786874, 2133112
 2862689, 1786335, 2133098
 2862364, 1786865, 2132904
 2862916, 1786329, 2133123
 2862950, 1786635, 2133106
 2862650, 1785996, 2133020
 2862623, 1786406, 2133299
 2862526, 1786694, 2132989
 2863027, 1786653, 2132796
 2862868, 1786955, 2132635
 2862735, 1786955, 2132921
 2862508, 1786111, 2132826
 2863107, 1786653, 2133158
 2862528, 1787571, 2132843
 2862407, 1786874, 2133016
 2862072, 1786333, 2132982
 2863136, 1786752, 2132736
 2862463, 1787091, 2132940
 2862392, 1786955, 2132995
 2862796, 1786908, 2132952
 2862316, 1787428, 2133032
 2862485, 1786689, 2133015
 2861888, 1787430, 2132928
 2861852, 1786753, 2133126
 2862845, 1786312, 2132928
 2862678, 1787459, 2132930
 2862237, 1786474, 2133069
 2863104, 1786724, 2133318
 2862247, 1786898, 2133027
 2862860, 1786784, 2133089
 2862428, 1786733, 2133272
 2862756, 1786619, 2133258
 2863475, 1786749, 2132888
 2862870, 1786470, 2133135
 2862518, 1786107, 2133047
 2862946, 1786082, 2132939
 2861983, 1786834, 2133242
 2862840, 1786472, 2133092
 2862855, 1786523, 2133249
 2862964, 1786045, 2132935
 2862652, 1786495, 2133049
 2862158, 1786551, 2132982
 2862983, 1786369, 2133291
 2862499, 1787087, 2132867
 2862404, 1786892, 2133361
 2862142, 1786412, 2133096
 2861756, 1786515, 2133031
 2862138, 1786967, 2133039
 2862546, 1787488, 2132899
 2862555, 1787031, 2133317
 2862779, 1786741, 2133166
 2862175, 1786877, 2133138
 2862935, 1787059, 2132974
 2862506, 1786896, 2133290
 2862652, 1786151, 2133138
 2862782, 1786939, 2133277
 2863074, 1787161, 2132810
 2862520, 1786468, 2132952
 2862021, 1786951, 2132817
 2862739, 1787035, 2133021
 2862494, 1786684, 2133122
 2862551, 1787241, 2133035
 2862903, 1786360, 2133041
 2862289, 1787180, 2133251
 2862693, 1786900, 2133242
 2862476, 1785818, 2132915
 2862663, 1786814, 2133118
 2863355, 1787372, 2132776
 2862386, 1786735, 2133082
 2862857, 1786528, 2133211
 2862746, 1786391, 2133080
 2862203, 1786944, 2133090
 2862495, 1787070, 2133033
 2863030, 1785919, 2132973
 2862738, 1786144, 2133135
 2862799, 1786123, 2133008
 2862432, 1785757, 2133101
 2862622, 1786396, 2133137
 2862240, 1785464, 2133232
 2863172, 1786628, 2133332
 2862419, 1786712, 2132814
 2862261, 1787098, 2133000
 2861877, 1786359, 2133216
 2862699, 1786182, 2133179
 2862666, 1786347, 2133280
 2862820, 1786024, 2133084
 2862566, 1786040, 2133162
 2862589, 1787299, 2132894
 2862575, 1786438, 2132812
 2861872, 1786087, 2133333
 2862066, 1786635, 2132941
 2861990, 1786798, 2133126
 2863089, 1786667, 2133362
 2862271, 1786550, 2133214
 2862242, 1787036, 2133244
 2861935, 1786238, 2133253
 2862247, 1786610, 2133268
 2862622, 1787080, 2133123
 2862738, 1787083, 2133072
 2861836, 1787154, 2133364
 2863026, 1786249, 2133070
 2862331, 1786388, 2133201
 2862651, 1786151, 2133279
 2861824, 1786540, 2133055
 2862650, 1786785, 2133251
 2862567, 1786540, 2133281
 2861738, 1786346, 2132922
 2861964, 1786008, 2132925
 2862021, 1786453, 2133193
 2862236, 1786330, 2133201
 2862083, 1787175, 2133121
 2862363, 1786782, 2133112
 2862041, 1787308, 2133185
 2862242, 1786695, 2133096
 2863164, 1786817, 2133076
 2862182, 1786930, 2133205
 2862553, 1786743, 2133320
 2862415, 1787053, 2133217
 2861604, 1787349, 2133123
 2862173, 1786360, 2133130
 2862492, 1786496, 2133135
 2862696, 1786942, 2133070
 2862133, 1786717, 2133007
 2863185, 1786235, 2133154
 2862635, 1787524, 2133017
 2862480, 1786408, 2133129
 2861351, 1786471, 2133022
 2862394, 1786846, 2133104
 2862114, 1786143, 2133179
 2861694, 1785932, 2133343
 2862561, 1787097, 2133309
 2862561, 1786872, 2133019
 2862362, 1786093, 2133296
 2862946, 1786857, 2133236
 2862218, 1786689, 2132992
 2862434, 1786777, 2133157
 2862109, 1786244, 2133161
 2862036, 1786038, 2133194
 2862536, 1786377, 2133091
 2862331, 1786868, 2133053
 2861843, 1786936, 2132931
 2862235, 1786707, 2133023
 2862821, 1785734, 2132830
 2862499, 1786252, 2133097
 2862868, 1786001, 2133174
 2862510, 1786782, 2132910
 2862199, 1786995, 2133113
 2862110, 1786370, 2133029
 2862333, 1786405, 2132952
 2862227, 1786666, 2132874
 2862321, 1786730, 2133055
 2862258, 1787199, 2132971
 2861960, 1786688, 2133053
 2862517, 1785654, 2132958
 2863046, 1786841, 2132926
 2862108, 1785888, 2133217
 2862244, 1786798, 2133327
 2861856, 1786714, 2133188
 2862056, 1786600, 2133077
 2861883, 1786797, 2132964
 2862944, 1786317, 2132943
 2861601, 1786537, 2133277
 2862182, 1786907, 2133179
 2862423, 1786599, 2133166
 2861699, 1786863, 2133217
 2862856, 1786927, 2132943
 2862298, 1786509, 2133156
 2862306, 1785884, 2133347
 2861785, 1786696, 2133233
 2861881, 1786330, 2133315
 2862335, 1787307, 2133191
 2862283, 1786037, 2132906
 2861918, 1786722, 2132941
 2862594, 1786784, 2133067
 2862407, 1786858, 2133143
 2862010, 1786474, 2132589
 2861773, 1786275, 2133229
 2861831, 1786391, 2133081
 2862075, 1786343, 2133185
 2861833, 1786193, 2133150
 2862252, 1786368, 2133323
 2862423, 1786088, 2133133
 2861834, 1786375, 2133127
 2862453, 1785694, 2133345
 2862275, 1786330, 2133241
 2861790, 1786239, 2133031
 2862011, 1786865, 2133063
 2862215, 1786265, 2133088
 2862111, 1786632, 2133140
 2861522, 1786337, 2132909
 2861726, 1785953, 2133064
 2861868, 1786486, 2133146
 2862456, 1786554, 2132956
 2862526, 1785504, 2133165
 2862408, 1786668, 2132929
 2861722, 1786814, 2132798
 2861842, 1786639, 2133200
 2862145, 1786950, 2132973
 2862234, 1787045, 2132964
 2861950, 1786361, 2133330
 2862460, 1786731, 2133153
 2862431, 1786696, 2133285
 2862400, 1786683, 2133233
 2862354, 1786648, 2133343
 2861851, 1786761, 2133354
 2862174, 1786803, 2132767
 2862517, 1786045, 2132974
 2862021, 1786413, 2133175
 2862374, 1786214, 2133485
 2862597, 1786956, 2133058
 2862034, 1786678, 2133235
 2862061, 1786344, 2133014
 2861626, 1786117, 2133188
 2862041, 1786800, 2133184
 2861560, 1785960, 2133087
 2862858, 1787240, 2133489
 2862790, 1785724, 2133204
 2862631, 1786527, 2133198
 2862708, 1787008, 2133231
 2862547, 1786784, 2133080
 2861581, 1786559, 2133411
 2861454, 1786305, 2133308
 2862186, 1786548, 2133196
 2861491, 1786921, 2133381
 2862865, 1786127, 2133183
 2861774, 1786519, 2133526
 2861762, 1786894, 2133157
 2861659, 1785887, 2132869
 2862614, 1787061, 2133156
 2862218, 1786248, 2133244
 2861691, 1787168, 2133116
 2862189, 1786411, 2133403
 2862488, 1787108, 2133139
 2861880, 1785557, 2132935
 2861737, 1786345, 2132952
 2861913, 1786507, 2133017
 2862799, 1786170, 2133182
 2861871, 1786522, 2133203
 2862079, 1786543, 2133022
 2862170, 1786563, 2133020
 2861918, 1786005, 2133450
 2861859, 1786531, 2133021
 2861923, 1786555, 2133272
 2861823, 1786721, 2133290
 2861630, 1786837, 2133036
 2862258, 1786944, 2133044
 2861981, 1786311, 2133091
 2862535, 1786481, 2133102
 2861791, 1786560, 2133018
 2861625, 1786769, 2133025
 2862224, 1786722, 2132876
 2861554, 1786670, 2133103
 2861052, 1786521, 2133147
 2861364, 1786329, 2133276
 2861977, 1786354, 2133088
 2862036, 1786942, 2133305
 2861818, 1786585, 2132920
 2862462, 1786433, 2132976
 2862239, 1786885, 2133062
 2862305, 1786698, 2133485
 2862051, 1786580, 2133137
 2861486, 1786939, 2133063
 2862097, 1786901, 2133154
 2862132, 1786318, 2133163
 2862417, 1786468, 2133074
 2861743, 1787472, 2132921
 2862496, 1786062, 2132808
 2862198, 1786757, 2133218
 2861986, 1785926, 2133229
 2862381, 1786225, 2133248
 2861938, 1787043, 2133009
 2861554, 1786838, 2133068
 2862028, 1786587, 2133259
 2862061, 1786599, 2132881
 2862162, 1785847, 2133220
 2862301, 1786500, 2133045
 2862027, 1786552, 2133069
 2861863, 1786330, 2133143
 2862338, 1787077, 2133107
 2861496, 1786652, 2133153
 2862673, 1786734, 2133058
 2862325, 1786039, 2133274
 2861789, 1786641, 2133208
 2861953, 1786283, 2133301
 2862038, 1786382, 2133146
 2862912, 1785697, 2133185
 2862077, 1786140, 2133177
 2862244, 1786746, 2132816
 2861897, 1786179, 2133164
 2861875, 1786144, 2132956
 2862077, 1786595, 2133183
 2861985, 1786106, 2133043
 2862216, 1786879, 2133128
 2862079, 1786659, 2133050
 2862992, 1786672, 2133201
 2862330, 1785745, 2133067
 2861562, 1786514, 2133060
 2862191, 1786760, 2133178
 2862248, 1786763, 2133190
 2862272, 1786918, 2133083
 2862429, 1786679, 2133091
 2861513, 1786293, 2133245
 2861873, 1786280, 2133173
 2861833, 1786652, 2133232
 2862084, 1786767, 2133063
 2862051, 1787093, 2132953
 2861714, 1786593, 2133056
 2862108, 1786648, 2132919
 2861570, 1786210, 2133215
 2861990, 1786813, 2132929
 2862339, 1785691, 2133277
 2862012, 1786331, 2133052
 2862017, 1786440, 2133101
 2861639, 1786321, 2133143
 2861986, 1786503, 2133288
 2861914, 1786100, 2133162
 2862006, 1786081, 2132882
 2861791, 1786595, 2133146
 2861686, 1786301, 2133131
 2862007, 1786985, 2133387
 2862203, 1786399, 2133073
 2861974, 1786768, 2133139
 2861657, 1787148, 2133009
 2862184, 1786528, 2133171
 2862016, 1785984, 2133111
 2861861, 1786571, 2133174
 2862178, 1786383, 2133042
 2861682, 1786321, 2133174
 2861713, 1786439, 2133255
 2861904, 1786196, 2133208
 2862545, 1786317, 2133067
 2862373, 1786389, 2133218
 2862477, 1786196, 2133009
 2861811, 1786614, 2133064
 2861998, 1786244, 2133083
 2861826, 1786834, 2133093
 2861915, 1786325, 2133235
 2861647, 1786333, 2133338
 2862395, 1785530, 2133278
 2861880, 1786777, 2133254
 2862137, 1787246, 2132984
 2861752, 1786028, 2133092
 2862150, 1786292, 2133123
 2861836, 1787375, 2133250
 2861795, 1787166, 2133199
 2861907, 1786266, 2133173
 2861419, 1786662, 2133187
 2862518, 1786044, 2133126
 2861668, 1786951, 2133311
 2862572, 1786532, 2133231
 2862172, 1786009, 2132855
 2862214, 1786617, 2132685
 2862912, 1786530, 2133137
 2862289, 1786657, 2133398
 2861873, 1786079, 2133151
 2861208, 1786845, 2133085
 2861641, 1786440, 2133141
 2862443, 1786449, 2132914
 2862205, 1786176, 2133063
 2860942, 1787034, 2133098
 2862435, 1786019, 2132878
 2861858, 1787083, 2133199
 2862204, 1787063, 2132924
 2861768, 1786241, 2133217
 2861711, 1786108, 2133214
 2862471, 1786575, 2133260
 2861211, 1787596, 2133210
 2861915, 1786032, 2133236
 2862378, 1787143, 2132968
 2861627, 1786853, 2132892
 2862407, 1786303, 2132925
 2862590, 1787212, 2133098
 2862164, 1785898, 2133308
 2861387, 1787042, 2133108
 2862246, 1786578, 2133268
 2862051, 1786454, 2133250
 2861884, 1786950, 2132981
 2861634, 1786781, 2132904
 2861689, 1786918, 2133063
 2862365, 1786406, 2133357
 2861585, 1787051, 2133337
 2861954, 1786302, 2132865
 2861580, 1786201, 2132867
 2861497, 1786777, 2133280
 2862123, 1786492, 2133085
 2861781, 1786625, 2132920
 2861939, 1786579, 2133050
 2862088, 1787165, 2133036
 2862036, 1786888, 2132985
 2861731, 1786433, 2133183
 2861583, 1786947, 2133331
 2862223, 1786269, 2132919
 2861318, 1786784, 2132916
 2862561, 1786294, 2133031
 2862086, 1786390, 2133018
 2862043, 1786436, 2133263
 2862353, 1786481, 2132974
 2861869, 1786561, 2133095
 2861928, 1786666, 2132939
 2861930, 1787069, 2133066
 2862165, 1786960, 2133176
 2862156, 1787015, 2133277
 2861744, 1787179, 2133227
 2862016, 1786931, 2133185
 2861360, 1786862, 2133288
 2862143, 1786577, 2132781
 2861928, 1786230, 2132994
 2862234, 1786356, 2133163
 2862241, 1786137, 2133150
 2861573, 1786946, 2133171
 2860905, 1786938, 2132805
 2862088, 1786285, 2132769
 2861690, 1786417, 2132933
 2862241, 1787647, 2133108
